date,district,crop,era5_sm_m3m3,downscaled_sm_m3m3,downscaled_sm_mm,VV,VH,delta_VV,NDVI,NDWI,EVI,TWI,slope
2019-01-05,Baghpat,Wheat,0.1573950449625651,0.1892412826905732,170.31715442151588,-9.512639461384143,-15.577897636668483,-1.1462635235787246,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-06,Baghpat,Wheat,0.1969458262125651,0.1892412826905732,170.31715442151588,-9.512639461384143,-15.577897636668483,-1.1462635235787246,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-07,Baghpat,Wheat,0.1958465576171875,0.1892412826905732,170.31715442151588,-9.512639461384143,-15.577897636668483,-1.1462635235787246,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-08,Baghpat,Wheat,0.191168467203776,0.1892412826905732,170.31715442151588,-9.512639461384143,-15.577897636668483,-1.1462635235787246,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-10,Baghpat,Wheat,0.1823412577311197,0.1897724490015821,170.7952041014239,-7.842088558666997,-16.541101223461027,0.524287379138423,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-11,Baghpat,Wheat,0.1787211100260416,0.1897724490015821,170.7952041014239,-7.842088558666997,-16.541101223461027,0.524287379138423,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-12,Baghpat,Wheat,0.1755046844482422,0.1897724490015821,170.7952041014239,-7.842088558666997,-16.541101223461027,0.524287379138423,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-13,Baghpat,Wheat,0.1724535624186197,0.1897724490015821,170.7952041014239,-7.842088558666997,-16.541101223461027,0.524287379138423,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-14,Baghpat,Wheat,0.1693935394287109,0.1870238912130186,168.32150209171675,-9.90053824418542,-15.898073401890404,-1.534162306379999,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-15,Baghpat,Wheat,0.1664670308430989,0.1870238912130186,168.32150209171675,-9.90053824418542,-15.898073401890404,-1.534162306379999,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-16,Baghpat,Wheat,0.1642119089762369,0.1870238912130186,168.32150209171675,-9.90053824418542,-15.898073401890404,-1.534162306379999,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-17,Baghpat,Wheat,0.1622257232666015,0.1870238912130186,168.32150209171675,-9.90053824418542,-15.898073401890404,-1.534162306379999,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-18,Baghpat,Wheat,0.1603476206461588,0.1870238912130186,168.32150209171675,-9.90053824418542,-15.898073401890404,-1.534162306379999,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-19,Baghpat,Wheat,0.1585693359375,0.1870238912130186,168.32150209171675,-9.90053824418542,-15.898073401890404,-1.534162306379999,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
2019-01-20,Baghpat,Wheat,0.156894048055013,0.1870238912130186,168.32150209171675,-9.90053824418542,-15.898073401890404,-1.534162306379999,0.1033997668046893,-0.1121601312684513,0.3402943046338614,5.837443435378033,5.0
