date,district,crop,era5_sm_m3m3,downscaled_sm_m3m3,downscaled_sm_mm,VV,VH,delta_VV,NDVI,NDWI,EVI,TWI,slope
2017-10-04,Shamli,Rice,0.2665303548177083,0.19165169126516154,57.495507379548464,-7.134731965179608,-13.037104260233072,-0.2502908282294642,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-10-05,Shamli,Rice,0.2574914296468099,0.19165169126516154,57.495507379548464,-7.134731965179608,-13.037104260233072,-0.2502908282294642,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-10-23,Shamli,Rice,0.1602293650309244,0.18219836739932999,54.659510219798996,-7.584260940924096,-13.027684470410152,-0.6998198039739529,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-10-24,Shamli,Rice,0.1579297383626302,0.18219836739932999,54.659510219798996,-7.584260940924096,-13.027684470410152,-0.6998198039739529,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-10-25,Shamli,Rice,0.1556282043457031,0.18219836739932999,54.659510219798996,-7.584260940924096,-13.027684470410152,-0.6998198039739529,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-10-26,Shamli,Rice,0.1542892456054687,0.18219836739932999,54.659510219798996,-7.584260940924096,-13.027684470410152,-0.6998198039739529,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-10-27,Shamli,Rice,0.1531823476155599,0.18219836739932999,54.659510219798996,-7.584260940924096,-13.027684470410152,-0.6998198039739529,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-10-28,Shamli,Rice,0.1522165934244791,0.18219836739932999,54.659510219798996,-7.584260940924096,-13.027684470410152,-0.6998198039739529,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-10-29,Shamli,Rice,0.1523882548014322,0.18219836739932999,54.659510219798996,-7.584260940924096,-13.027684470410152,-0.6998198039739529,0.1065709221328145,-0.1718731292026933,0.3324281537475182,7.152134071974343,1.8458991781032863
2017-11-04,Shamli,Wheat,0.1493244171142578,0.1813325152406999,163.1992637166299,-7.4008718861282015,-12.986064220149055,-0.516430749178058,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-05,Shamli,Wheat,0.1486384073893229,0.1813325152406999,163.1992637166299,-7.4008718861282015,-12.986064220149055,-0.516430749178058,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-06,Shamli,Wheat,0.1480007171630859,0.1813325152406999,163.1992637166299,-7.4008718861282015,-12.986064220149055,-0.516430749178058,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-07,Shamli,Wheat,0.1474412282307942,0.1813325152406999,163.1992637166299,-7.4008718861282015,-12.986064220149055,-0.516430749178058,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-08,Shamli,Wheat,0.1468944549560547,0.1813325152406999,163.1992637166299,-7.4008718861282015,-12.986064220149055,-0.516430749178058,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-09,Shamli,Wheat,0.1463069915771484,0.1813325152406999,163.1992637166299,-7.4008718861282015,-12.986064220149055,-0.516430749178058,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-10,Shamli,Wheat,0.1456680297851562,0.1813325152406999,163.1992637166299,-7.4008718861282015,-12.986064220149055,-0.516430749178058,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-28,Shamli,Wheat,0.1409626007080078,0.18224648146463823,164.0218333181744,-7.35648127854267,-13.278505047149077,-0.4720401415925268,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-29,Shamli,Wheat,0.1407318115234375,0.18224648146463823,164.0218333181744,-7.35648127854267,-13.278505047149077,-0.4720401415925268,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-11-30,Shamli,Wheat,0.140542984008789,0.18224648146463823,164.0218333181744,-7.35648127854267,-13.278505047149077,-0.4720401415925268,0.0590882458549578,-0.065403650547578,-0.6176193378230346,7.152134071974343,1.8458991781032863
2017-12-01,Shamli,Wheat,0.1403662363688151,0.1838036420776273,165.4232778698646,-7.35648127854267,-13.278505047149077,-0.4720401415925268,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-02,Shamli,Wheat,0.1402193705240885,0.1838036420776273,165.4232778698646,-7.35648127854267,-13.278505047149077,-0.4720401415925268,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-03,Shamli,Wheat,0.1401106516520182,0.1838036420776273,165.4232778698646,-7.35648127854267,-13.278505047149077,-0.4720401415925268,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-04,Shamli,Wheat,0.1400114695231119,0.1838036420776273,165.4232778698646,-7.35648127854267,-13.278505047149077,-0.4720401415925268,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-10,Shamli,Wheat,0.1409536997477213,0.1841570086943915,165.74130782495234,-7.455133811905251,-13.18590054429441,-0.5706926749551071,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-11,Shamli,Wheat,0.1587696075439453,0.1841570086943915,165.74130782495234,-7.455133811905251,-13.18590054429441,-0.5706926749551071,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-12,Shamli,Wheat,0.2649313608805339,0.1841570086943915,165.74130782495234,-7.455133811905251,-13.18590054429441,-0.5706926749551071,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-13,Shamli,Wheat,0.2551727294921875,0.1841570086943915,165.74130782495234,-7.455133811905251,-13.18590054429441,-0.5706926749551071,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-14,Shamli,Wheat,0.2416877746582031,0.1841570086943915,165.74130782495234,-7.455133811905251,-13.18590054429441,-0.5706926749551071,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-15,Shamli,Wheat,0.2311922709147135,0.1841570086943915,165.74130782495234,-7.455133811905251,-13.18590054429441,-0.5706926749551071,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2017-12-16,Shamli,Wheat,0.2219874064127604,0.1841570086943915,165.74130782495234,-7.455133811905251,-13.18590054429441,-0.5706926749551071,0.0676494163831287,-0.1328239325314915,0.2773271273931227,7.152134071974343,1.8458991781032863
2018-01-03,Shamli,Wheat,0.1553026835123697,0.1658590624003688,149.27315616033192,-7.293112729306837,-13.200860104683391,-0.0447942522997166,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-04,Shamli,Wheat,0.1542301177978515,0.1658590624003688,149.27315616033192,-7.293112729306837,-13.200860104683391,-0.0447942522997166,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-05,Shamli,Wheat,0.1532166798909505,0.1658590624003688,149.27315616033192,-7.293112729306837,-13.200860104683391,-0.0447942522997166,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-06,Shamli,Wheat,0.1521937052408854,0.1658590624003688,149.27315616033192,-7.293112729306837,-13.200860104683391,-0.0447942522997166,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-07,Shamli,Wheat,0.1512196858723958,0.1658590624003688,149.27315616033192,-7.293112729306837,-13.200860104683391,-0.0447942522997166,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-08,Shamli,Wheat,0.1502374013264974,0.1658590624003688,149.27315616033192,-7.293112729306837,-13.200860104683391,-0.0447942522997166,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-09,Shamli,Wheat,0.1493676503499349,0.1658590624003688,149.27315616033192,-7.293112729306837,-13.200860104683391,-0.0447942522997166,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-15,Shamli,Wheat,0.1445770263671875,0.1659830864294343,149.38477778649087,-7.391975927714422,-13.381808002792328,-0.1436574507073018,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-16,Shamli,Wheat,0.1439367930094401,0.1659830864294343,149.38477778649087,-7.391975927714422,-13.381808002792328,-0.1436574507073018,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-17,Shamli,Wheat,0.1434459686279297,0.1659830864294343,149.38477778649087,-7.391975927714422,-13.381808002792328,-0.1436574507073018,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-18,Shamli,Wheat,0.1429411570231119,0.1659830864294343,149.38477778649087,-7.391975927714422,-13.381808002792328,-0.1436574507073018,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-19,Shamli,Wheat,0.142425537109375,0.1659830864294343,149.38477778649087,-7.391975927714422,-13.381808002792328,-0.1436574507073018,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-20,Shamli,Wheat,0.1419245402018229,0.1659830864294343,149.38477778649087,-7.391975927714422,-13.381808002792328,-0.1436574507073018,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-21,Shamli,Wheat,0.1414254506429036,0.1659830864294343,149.38477778649087,-7.391975927714422,-13.381808002792328,-0.1436574507073018,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-27,Shamli,Wheat,0.1895726521809896,0.16728738383987152,150.55864545588437,-6.802351378109141,-12.651842596292733,0.4459670988979791,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-28,Shamli,Wheat,0.1840070088704427,0.16728738383987152,150.55864545588437,-6.802351378109141,-12.651842596292733,0.4459670988979791,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-29,Shamli,Wheat,0.1789385477701822,0.16728738383987152,150.55864545588437,-6.802351378109141,-12.651842596292733,0.4459670988979791,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-30,Shamli,Wheat,0.1737931569417317,0.16728738383987152,150.55864545588437,-6.802351378109141,-12.651842596292733,0.4459670988979791,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-01-31,Shamli,Wheat,0.1686642964680989,0.16728738383987152,150.55864545588437,-6.802351378109141,-12.651842596292733,0.4459670988979791,0.0825800301101871,-0.1459166645369676,0.355951631661468,7.152134071974343,1.8458991781032863
2018-02-01,Shamli,Wheat,0.1637922922770182,0.19435704752261132,174.92134277035018,-6.802351378109141,-12.651842596292733,0.4459670988979791,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-02,Shamli,Wheat,0.1599642435709635,0.19435704752261132,174.92134277035018,-6.802351378109141,-12.651842596292733,0.4459670988979791,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-08,Shamli,Wheat,0.1469014485677083,0.19567273131642898,176.10545818478607,-7.316541547969874,-13.427534396833064,-0.0682230709627536,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-09,Shamli,Wheat,0.1455504099527994,0.19567273131642898,176.10545818478607,-7.316541547969874,-13.427534396833064,-0.0682230709627536,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-10,Shamli,Wheat,0.1443138122558593,0.19567273131642898,176.10545818478607,-7.316541547969874,-13.427534396833064,-0.0682230709627536,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-11,Shamli,Wheat,0.1501197814941406,0.19567273131642898,176.10545818478607,-7.316541547969874,-13.427534396833064,-0.0682230709627536,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-12,Shamli,Wheat,0.3586540222167969,0.19567273131642898,176.10545818478607,-7.316541547969874,-13.427534396833064,-0.0682230709627536,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-13,Shamli,Wheat,0.3095467885335286,0.19567273131642898,176.10545818478607,-7.316541547969874,-13.427534396833064,-0.0682230709627536,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-14,Shamli,Wheat,0.2792256673177083,0.19567273131642898,176.10545818478607,-7.316541547969874,-13.427534396833064,-0.0682230709627536,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-20,Shamli,Wheat,0.1952139536539713,0.19446623504776425,175.01961154298783,-7.437610801935327,-13.56578389255194,-0.189292324928207,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-21,Shamli,Wheat,0.18670654296875,0.19446623504776425,175.01961154298783,-7.437610801935327,-13.56578389255194,-0.189292324928207,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-22,Shamli,Wheat,0.1788965861002604,0.19446623504776425,175.01961154298783,-7.437610801935327,-13.56578389255194,-0.189292324928207,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-23,Shamli,Wheat,0.1725457509358724,0.19446623504776425,175.01961154298783,-7.437610801935327,-13.56578389255194,-0.189292324928207,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-24,Shamli,Wheat,0.2049636840820312,0.19446623504776425,175.01961154298783,-7.437610801935327,-13.56578389255194,-0.189292324928207,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-25,Shamli,Wheat,0.215484619140625,0.19446623504776425,175.01961154298783,-7.437610801935327,-13.56578389255194,-0.189292324928207,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-02-26,Shamli,Wheat,0.2025655110677083,0.19446623504776425,175.01961154298783,-7.437610801935327,-13.56578389255194,-0.189292324928207,0.1079199935681086,-0.1758417253401085,0.3500226173718753,7.152134071974343,1.8458991781032863
2018-03-04,Shamli,Wheat,0.1719640096028646,0.16166933428127067,145.5024008531436,-7.012753423120026,-12.89622811970392,0.2355650538870941,0.0995711541490316,-0.1807200452819066,0.2959876029904845,7.152134071974343,1.8458991781032863
2018-03-05,Shamli,Wheat,0.1690559387207031,0.16166933428127067,145.5024008531436,-7.012753423120026,-12.89622811970392,0.2355650538870941,0.0995711541490316,-0.1807200452819066,0.2959876029904845,7.152134071974343,1.8458991781032863
2018-03-06,Shamli,Wheat,0.1622931162516276,0.16166933428127067,145.5024008531436,-7.012753423120026,-12.89622811970392,0.2355650538870941,0.0995711541490316,-0.1807200452819066,0.2959876029904845,7.152134071974343,1.8458991781032863
2018-03-07,Shamli,Wheat,0.1572507222493489,0.16166933428127067,145.5024008531436,-7.012753423120026,-12.89622811970392,0.2355650538870941,0.0995711541490316,-0.1807200452819066,0.2959876029904845,7.152134071974343,1.8458991781032863
2018-03-08,Shamli,Wheat,0.1534175872802734,0.16166933428127067,145.5024008531436,-7.012753423120026,-12.89622811970392,0.2355650538870941,0.0995711541490316,-0.1807200452819066,0.2959876029904845,7.152134071974343,1.8458991781032863
2018-03-09,Shamli,Wheat,0.1527671813964843,0.16166933428127067,145.5024008531436,-7.012753423120026,-12.89622811970392,0.2355650538870941,0.0995711541490316,-0.1807200452819066,0.2959876029904845,7.152134071974343,1.8458991781032863
2018-03-10,Shamli,Wheat,0.1516412099202474,0.16166933428127067,145.5024008531436,-7.012753423120026,-12.89622811970392,0.2355650538870941,0.0995711541490316,-0.1807200452819066,0.2959876029904845,7.152134071974343,1.8458991781032863
2018-05-03,Shamli,None,0.1538416544596354,0.1827999121850825,164.51992096657426,-7.292999635771555,-13.22746965499848,-0.0446811587644351,0.0735509946539133,-0.1523225388224573,0.2188494437910859,7.152134071974343,1.8458991781032863
2018-05-04,Shamli,None,0.1510944366455078,0.1827999121850825,164.51992096657426,-7.292999635771555,-13.22746965499848,-0.0446811587644351,0.0735509946539133,-0.1523225388224573,0.2188494437910859,7.152134071974343,1.8458991781032863
2018-05-05,Shamli,None,0.1484807332356771,0.1827999121850825,164.51992096657426,-7.292999635771555,-13.22746965499848,-0.0446811587644351,0.0735509946539133,-0.1523225388224573,0.2188494437910859,7.152134071974343,1.8458991781032863
2018-05-06,Shamli,None,0.1459312438964843,0.1827999121850825,164.51992096657426,-7.292999635771555,-13.22746965499848,-0.0446811587644351,0.0735509946539133,-0.1523225388224573,0.2188494437910859,7.152134071974343,1.8458991781032863
2018-05-07,Shamli,None,0.1495482126871744,0.1827999121850825,164.51992096657426,-7.292999635771555,-13.22746965499848,-0.0446811587644351,0.0735509946539133,-0.1523225388224573,0.2188494437910859,7.152134071974343,1.8458991781032863
2018-05-08,Shamli,None,0.1689383188883463,0.1827999121850825,164.51992096657426,-7.292999635771555,-13.22746965499848,-0.0446811587644351,0.0735509946539133,-0.1523225388224573,0.2188494437910859,7.152134071974343,1.8458991781032863
2018-05-09,Shamli,None,0.1844069163004557,0.1827999121850825,164.51992096657426,-7.292999635771555,-13.22746965499848,-0.0446811587644351,0.0735509946539133,-0.1523225388224573,0.2188494437910859,7.152134071974343,1.8458991781032863
